url,ID
https://www.quandl.com/data/CFTC/QXB_F_ALL-Commitment-of-Traders-Csx-Coal-Swap-Futures-Only,8655977
https://www.quandl.com/data/CFTC/QLD_F_ALL-Commitment-of-Traders-Central-Appalachian-Coal-Futures-Only,8655600
https://www.quandl.com/data/CFTC/DBO_F_ALL-Commitment-of-Traders-Brent-dubai-Swap-Futures-Only,8731971
https://www.quandl.com/data/CFTC/PH1_F_ALL-Commitment-of-Traders-Panhandle-Basis-Swap-Futures-Only,8727850
https://www.quandl.com/data/CFTC/PJM_F_ALL-Commitment-of-Traders-Pjm-Electricity-Monthly-Futures-Only,8692527
https://www.quandl.com/data/CFTC/SOC_F_ALL-Commitment-of-Traders-Sulfur-Financial-Instrument-Futures-Only,8725062
https://www.quandl.com/data/CFTC/NW_F_ALL-Commitment-of-Traders-Waha-Basis-Swap-Futures-Only,8726991
https://www.quandl.com/data/CFTC/TC_F_ALL-Commitment-of-Traders-Tco-Basis-Swap-Futures-Only,8726460
https://www.quandl.com/data/CFTC/DK_F_ALL-Commitment-of-Traders-Cme-Milk-Iv-Futures-Only,8669942
https://www.quandl.com/data/CFTC/NOIN_F_ALL-Commitment-of-Traders-Miso-Indiana-Hub_Month_On_Dap-Futures-Only,13997394
https://www.quandl.com/data/CFTC/NOEH_F_ALL-Commitment-of-Traders-Pjm-Eastern-Hub_Month_On_Dap-Futures-Only,27466435
https://www.quandl.com/data/CFTC/NOIH_F_ALL-Commitment-of-Traders-Miso-Indiana-Hub_Month_On_Rtp-Futures-Only,27466437
https://www.quandl.com/data/CFTC/RGM_F_ALL-Commitment-of-Traders-Rggi-Vintage-2014-Futures-Only,13997374
https://www.quandl.com/data/CFTC/ADP_F_ALL-Commitment-of-Traders-Nyiso-Zone-A-Futures-Only-0643BY,8815311
https://www.quandl.com/data/CFTC/NOATSI_F_ALL_NT-Commitment-of-Traders-Pjm-Atsi_Month_Off_Dap-Futures-Only-Number-of-Traders,24003814
https://www.quandl.com/data/CFTC/NOATSI_F_L_ALL_NT-Commitment-of-Traders-Pjm-Atsi_Month_Off_Dap-Futures-Only-Number-of-Traders-Legacy-Format,24003819
https://www.quandl.com/data/CFTC/NOJC_F_L_ALL_NT-Commitment-of-Traders-Pjm-Jcpl_Month_On_Dap-Futures-Only-Number-of-Traders-Legacy-Format,14453413
https://www.quandl.com/data/CFTC/SN_F_L_ALL_NT-Commitment-of-Traders-Soybean-Meal-Futures-Only-Number-of-Traders-Legacy-Format,13959537
https://www.quandl.com/data/CFTC/SN_F_ALL_NT-Commitment-of-Traders-Soybean-Meal-Futures-Only-Number-of-Traders,13959549
https://www.quandl.com/data/CFTC/NOJC_F_ALL_NT-Commitment-of-Traders-Pjm-Jcpl_Month_On_Dap-Futures-Only-Number-of-Traders,14453407
https://www.quandl.com/data/CFTC/NOAT_F_L_ALL_NT-Commitment-of-Traders-Pjm-Atsi_Month_On_Dap-Futures-Only-Number-of-Traders-Legacy-Format,13995134
https://www.quandl.com/data/CFTC/NOAT_F_ALL_NT-Commitment-of-Traders-Pjm-Atsi_Month_On_Dap-Futures-Only-Number-of-Traders,14240927
https://www.quandl.com/data/CFTC/LC_F_ALL_NT-Commitment-of-Traders-Live-Cattle-Futures-Only-Number-of-Traders-057642,8672391
https://www.quandl.com/data/CFTC/W_F_ALL_NT-Commitment-of-Traders-Wheat-Srw-Futures-Only-Number-of-Traders-001602,8621292
https://www.quandl.com/data/CFTC/RU_F_ALL_NT-Commitment-of-Traders-Russian-Ruble-Futures-Only-Number-of-Traders-089741,18761998
https://www.quandl.com/data/CFTC/FC_F_ALL_NT-Commitment-of-Traders-Feeder-Cattle-Futures-Only-Number-of-Traders-061641,8673629
https://www.quandl.com/data/CFTC/11C_F_ALL_NT-Commitment-of-Traders-Djia-Consolidated-Futures-Only-Number-of-Traders-12460,32853199
https://www.quandl.com/data/CFTC/LH_F_ALL_NT-Commitment-of-Traders-Lean-Hogs-Futures-Only-Number-of-Traders-054642,8671451
https://www.quandl.com/data/CFTC/AD_F_ALL_NT-Commitment-of-Traders-Australian-Dollar-Futures-Only-Number-of-Traders-232741,18761999
